P1_start,P2_start,Path,P1_win,P2_win
"(0,5)","(1,4)",Player 1 1,95,185
"(0,5)","(1,4)",Player 1 1 -> Player 2 1,69,111
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1,42,68
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,27,40
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,17,25
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,10,15
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,7,10
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,4,6
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,0,5
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,3,0
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,4
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,5,7
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,2,4
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,2,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2,0,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3,2,0
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,8,11
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,3,5
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,0,4
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2,3,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1,0,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3,2,0
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 3,0,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,10,18
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,5,10
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,4,8
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,2,4
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,2,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2,1,0
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2,3,6
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1,2,4
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1,0,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2,1,0
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 3,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3,4,8
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1,1,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1,1,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 2,1,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1,1,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 3,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 4,1,0
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2,19,30
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,10,15
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,8,11
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1,3,5
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,0,4
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2,3,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,0,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3,2,0
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 2,0,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2,5,8
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1,3,6
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1,2,4
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,0,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2,1,0
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 2,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3,3,5
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 1,1,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1,1,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 2,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 4,1,0
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 3,7,10
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 1,2,4
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 1 -> Player 1 1,0,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 2,2,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 2 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 3,2,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 3 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 3 -> Player 2 4,1,0
"(0,5)","(1,4)",Player 1 1 -> Player 2 1 -> Player 1 4,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 2,18,44
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1,10,25
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,9,19
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,5,10
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,4,8
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,2,4
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,2,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,1,0
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2,3,6
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,2,4
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,0,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 2,1,0
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 3,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2,1,5
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,0,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 2,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1,0,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 3,0,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 2,5,13
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1,4,9
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1,3,6
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1,2,4
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,0,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2,1,0
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 2,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2,1,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1,0,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 2,0,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 3,2,5
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 1,1,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 1 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 2,1,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 3 -> Player 2 2 -> Player 1 1,0,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 2 -> Player 1 4,0,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 3,7,22
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 1,3,10
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1,3,9
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1,1,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,1,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 2,1,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 2 -> Player 2 1,1,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 3,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 2,2,7
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1,2,6
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1 -> Player 1 1,1,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1,1,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 2 -> Player 2 1 -> Player 1 2,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 3,1,4
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 3 -> Player 2 1,1,3
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 3 -> Player 2 1 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 3 -> Player 1 4,0,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 4,1,7
"(0,5)","(1,4)",Player 1 1 -> Player 2 4 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 4 -> Player 1 1 -> Player 2 1,0,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 4 -> Player 1 2,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 4 -> Player 1 2 -> Player 2 1,0,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 4 -> Player 1 3,0,2
"(0,5)","(1,4)",Player 1 1 -> Player 2 4 -> Player 1 3 -> Player 2 1,0,1
"(0,5)","(1,4)",Player 1 1 -> Player 2 4 -> Player 1 4,0,1
"(0,5)","(1,4)",Player 1 2,40,80
"(0,5)","(1,4)",Player 1 2 -> Player 2 1,27,43
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1,19,30
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1,10,15
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,8,11
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,3,5
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,0,4
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,3,3
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,0,3
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 3,2,0
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,3
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2,5,8
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,3,6
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,2,4
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,0,3
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 2,1,0
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 2,0,2
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3,3,5
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1,1,3
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1 -> Player 2 1,1,1
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 2,0,2
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 1 -> Player 2 4,1,0
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 2,7,10
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 1,2,4
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 1 -> Player 1 1,0,3
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 2,2,2
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 2 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 3,2,2
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 3 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 2 -> Player 2 4,1,0
"(0,5)","(1,4)",Player 1 2 -> Player 2 1 -> Player 1 3,0,2
"(0,5)","(1,4)",Player 1 2 -> Player 2 2,8,19
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 1,5,13
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1,4,9
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,3,6
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,2,4
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,0,3
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,1,0
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,2
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2,1,3
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1 -> Player 2 1,0,1
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 2,0,1
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 2,2,5
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 1,1,3
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 1 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 2,1,1
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 2 -> Player 2 2 -> Player 1 1,0,1
"(0,5)","(1,4)",Player 1 2 -> Player 2 2 -> Player 1 3,0,1
"(0,5)","(1,4)",Player 1 2 -> Player 2 3,4,12
"(0,5)","(1,4)",Player 1 2 -> Player 2 3 -> Player 1 1,2,7
"(0,5)","(1,4)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1,2,6
"(0,5)","(1,4)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1,1,3
"(0,5)","(1,4)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,1,1
"(0,5)","(1,4)",Player 1 2 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,2
"(0,5)","(1,4)",Player 1 2 -> Player 2 3 -> Player 1 2,1,4
"(0,5)","(1,4)",Player 1 2 -> Player 2 3 -> Player 1 2 -> Player 2 1,1,3
"(0,5)","(1,4)",Player 1 2 -> Player 2 3 -> Player 1 2 -> Player 2 1 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 2 -> Player 2 3 -> Player 1 3,0,1
"(0,5)","(1,4)",Player 1 2 -> Player 2 4,1,5
"(0,5)","(1,4)",Player 1 2 -> Player 2 4 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 2 -> Player 2 4 -> Player 1 1 -> Player 2 1,0,1
"(0,5)","(1,4)",Player 1 2 -> Player 2 4 -> Player 1 2,0,2
"(0,5)","(1,4)",Player 1 2 -> Player 2 4 -> Player 1 2 -> Player 2 1,0,1
"(0,5)","(1,4)",Player 1 2 -> Player 2 4 -> Player 1 3,0,1
"(0,5)","(1,4)",Player 1 3,14,28
"(0,5)","(1,4)",Player 1 3 -> Player 2 1,8,13
"(0,5)","(1,4)",Player 1 3 -> Player 2 1 -> Player 1 1,7,10
"(0,5)","(1,4)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 1,2,4
"(0,5)","(1,4)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,0,3
"(0,5)","(1,4)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 2,2,2
"(0,5)","(1,4)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 2 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 3,2,2
"(0,5)","(1,4)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 3 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 3 -> Player 2 1 -> Player 1 1 -> Player 2 4,1,0
"(0,5)","(1,4)",Player 1 3 -> Player 2 1 -> Player 1 2,0,2
"(0,5)","(1,4)",Player 1 3 -> Player 2 2,3,6
"(0,5)","(1,4)",Player 1 3 -> Player 2 2 -> Player 1 1,2,5
"(0,5)","(1,4)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 1,1,3
"(0,5)","(1,4)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 1 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 2,1,1
"(0,5)","(1,4)",Player 1 3 -> Player 2 2 -> Player 1 1 -> Player 2 2 -> Player 1 1,0,1
"(0,5)","(1,4)",Player 1 3 -> Player 2 2 -> Player 1 2,0,1
"(0,5)","(1,4)",Player 1 3 -> Player 2 3,2,5
"(0,5)","(1,4)",Player 1 3 -> Player 2 3 -> Player 1 1,1,4
"(0,5)","(1,4)",Player 1 3 -> Player 2 3 -> Player 1 1 -> Player 2 1,1,3
"(0,5)","(1,4)",Player 1 3 -> Player 2 3 -> Player 1 1 -> Player 2 1 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 3 -> Player 2 3 -> Player 1 2,0,1
"(0,5)","(1,4)",Player 1 3 -> Player 2 4,1,3
"(0,5)","(1,4)",Player 1 3 -> Player 2 4 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 3 -> Player 2 4 -> Player 1 1 -> Player 2 1,0,1
"(0,5)","(1,4)",Player 1 3 -> Player 2 4 -> Player 1 2,0,1
"(0,5)","(1,4)",Player 1 4,4,7
"(0,5)","(1,4)",Player 1 4 -> Player 2 1,1,3
"(0,5)","(1,4)",Player 1 4 -> Player 2 1 -> Player 1 1,0,2
"(0,5)","(1,4)",Player 1 4 -> Player 2 2,1,1
"(0,5)","(1,4)",Player 1 4 -> Player 2 2 -> Player 1 1,0,1
"(0,5)","(1,4)",Player 1 4 -> Player 2 3,1,1
"(0,5)","(1,4)",Player 1 4 -> Player 2 3 -> Player 1 1,0,1
"(0,5)","(1,4)",Player 1 4 -> Player 2 4,1,1
"(0,5)","(1,4)",Player 1 4 -> Player 2 4 -> Player 1 1,0,1
"(0,5)","(1,4)",Player 1 5,0,1
"(0,5)","(2,3)",Player 1 1,93,261
"(0,5)","(2,3)",Player 1 1 -> Player 2 1,62,169
"(0,5)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 1,40,109
"(0,5)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,29,72
"(0,5)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,19,47
"(0,5)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,13,32
"(0,5)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,9,22
"(0,5)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1,6,14
"(0,5)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1,0,10
"(0,5)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 2,3,1
"(0,5)","(2,3)",Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 1 -> Player 2 1 -> Player 1 2,0,7
